instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
7799,2011/11/26,4,0,11,13,0,6,0,1,0.48,0.4697,0.44,0,177,148
7800,2011/11/26,4,0,11,14,0,6,0,2,0.48,0.4697,0.48,0.1343,141,158
7801,2011/11/26,4,0,11,15,0,6,0,2,0.5,0.4848,0.42,0.1045,154,160
7802,2011/11/26,4,0,11,16,0,6,0,2,0.46,0.4545,0.47,0.1343,137,138
7803,2011/11/26,4,0,11,17,0,6,0,2,0.46,0.4545,0.47,0.1343,62,122
7804,2011/11/26,4,0,11,18,0,6,0,2,0.42,0.4242,0.62,0.1642,67,118
7805,2011/11/26,4,0,11,19,0,6,0,2,0.4,0.4091,0.71,0.0896,46,100
7806,2011/11/26,4,0,11,20,0,6,0,2,0.42,0.4242,0.58,0,55,86
7807,2011/11/26,4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0,20,72
7808,2011/11/26,4,0,11,22,0,6,0,2,0.38,0.3939,0.76,0,14,51
7809,2011/11/26,4,0,11,23,0,6,0,1,0.36,0.3788,0.81,0,18,51
7810,2011/11/27,4,0,11,0,0,0,0,1,0.36,0.3788,0.81,0,7,39
7811,2011/11/27,4,0,11,1,0,0,0,1,0.36,0.3788,0.81,0,9,35
7812,2011/11/27,4,0,11,2,0,0,0,1,0.34,0.3636,0.81,0,9,22
7813,2011/11/27,4,0,11,3,0,0,0,1,0.34,0.3636,0.87,0,9,8
7814,2011/11/27,4,0,11,4,0,0,0,1,0.34,0.3485,0.87,0.1045,0,4
7815,2011/11/27,4,0,11,5,0,0,0,1,0.36,0.3485,0.87,0.194,0,5
7816,2011/11/27,4,0,11,6,0,0,0,1,0.38,0.3939,0.82,0.1642,0,9
7817,2011/11/27,4,0,11,7,0,0,0,1,0.38,0.3939,0.87,0.2239,12,11
7818,2011/11/27,4,0,11,8,0,0,0,1,0.4,0.4091,0.82,0.2985,6,36
7819,2011/11/27,4,0,11,9,0,0,0,1,0.46,0.4545,0.72,0.2836,21,90
7820,2011/11/27,4,0,11,10,0,0,0,1,0.46,0.4545,0.72,0.2836,58,131
7821,2011/11/27,4,0,11,11,0,0,0,1,0.5,0.4848,0.63,0.3582,83,157
7822,2011/11/27,4,0,11,12,0,0,0,1,0.54,0.5152,0.56,0.2836,63,193
7823,2011/11/27,4,0,11,13,0,0,0,1,0.54,0.5152,0.6,0.194,97,216
7824,2011/11/27,4,0,11,14,0,0,0,1,0.62,0.6212,0.43,0.4627,113,200
7825,2011/11/27,4,0,11,15,0,0,0,1,0.62,0.6212,0.43,0.2836,96,221
7826,2011/11/27,4,0,11,16,0,0,0,1,0.56,0.5303,0.52,0.2537,94,229
7827,2011/11/27,4,0,11,17,0,0,0,1,0.54,0.5152,0.56,0.194,37,167
7828,2011/11/27,4,0,11,18,0,0,0,1,0.5,0.4848,0.63,0.1642,25,130
7829,2011/11/27,4,0,11,19,0,0,0,1,0.48,0.4697,0.67,0.2239,30,109
7830,2011/11/27,4,0,11,20,0,0,0,1,0.5,0.4848,0.63,0.2537,10,94
7831,2011/11/27,4,0,11,21,0,0,0,1,0.48,0.4697,0.67,0.2836,13,75
7832,2011/11/27,4,0,11,22,0,0,0,1,0.48,0.4697,0.72,0.2537,13,53
7833,2011/11/27,4,0,11,23,0,0,0,1,0.48,0.4697,0.72,0.2537,5,27
7834,2011/11/28,4,0,11,0,0,1,1,1,0.46,0.4545,0.77,0.2836,6,10
7835,2011/11/28,4,0,11,1,0,1,1,1,0.46,0.4545,0.77,0.2985,1,12
7836,2011/11/28,4,0,11,3,0,1,1,1,0.44,0.4394,0.88,0.2239,1,4
7837,2011/11/28,4,0,11,4,0,1,1,1,0.44,0.4394,0.82,0.0896,0,4
7838,2011/11/28,4,0,11,5,0,1,1,1,0.4,0.4091,0.87,0,0,34
7839,2011/11/28,4,0,11,6,0,1,1,1,0.42,0.4242,0.82,0.0896,6,98
7840,2011/11/28,4,0,11,7,0,1,1,1,0.42,0.4242,0.88,0,7,270
7841,2011/11/28,4,0,11,8,0,1,1,2,0.42,0.4242,0.94,0,13,394
7842,2011/11/28,4,0,11,9,0,1,1,2,0.44,0.4394,0.88,0.2239,17,191
7843,2011/11/28,4,0,11,10,0,1,1,2,0.48,0.4697,0.77,0.1343,21,86
7844,2011/11/28,4,0,11,11,0,1,1,2,0.52,0.5,0.68,0.1045,11,107
7845,2011/11/28,4,0,11,12,0,1,1,1,0.56,0.5303,0.6,0.1045,13,165
7846,2011/11/28,4,0,11,13,0,1,1,2,0.58,0.5455,0.56,0,25,137
7847,2011/11/28,4,0,11,14,0,1,1,1,0.6,0.6212,0.56,0,14,129
7848,2011/11/28,4,0,11,15,0,1,1,1,0.58,0.5455,0.6,0.1642,18,132
7849,2011/11/28,4,0,11,16,0,1,1,1,0.56,0.5303,0.6,0.194,24,240
7850,2011/11/28,4,0,11,17,0,1,1,1,0.58,0.5455,0.56,0.194,24,444
7851,2011/11/28,4,0,11,18,0,1,1,1,0.56,0.5303,0.64,0.2239,20,396
7852,2011/11/28,4,0,11,19,0,1,1,1,0.54,0.5152,0.73,0.2239,4,260
7853,2011/11/28,4,0,11,20,0,1,1,2,0.54,0.5152,0.73,0.2537,12,206
7854,2011/11/28,4,0,11,21,0,1,1,2,0.54,0.5152,0.77,0.2239,4,152
7855,2011/11/28,4,0,11,22,0,1,1,2,0.52,0.5,0.83,0.1045,7,102
7856,2011/11/28,4,0,11,23,0,1,1,2,0.52,0.5,0.83,0.1343,5,41
7857,2011/11/29,4,0,11,0,0,2,1,1,0.52,0.5,0.83,0,4,18
7858,2011/11/29,4,0,11,1,0,2,1,1,0.52,0.5,0.83,0.0896,1,16
7859,2011/11/29,4,0,11,2,0,2,1,2,0.5,0.4848,0.88,0,0,5
7860,2011/11/29,4,0,11,3,0,2,1,2,0.5,0.4848,0.88,0,0,2
7861,2011/11/29,4,0,11,4,0,2,1,2,0.52,0.5,0.83,0.3284,1,5
7862,2011/11/29,4,0,11,5,0,2,1,1,0.5,0.4848,0.88,0.2836,1,21
7863,2011/11/29,4,0,11,6,0,2,1,1,0.52,0.5,0.83,0.2836,1,88
7864,2011/11/29,4,0,11,7,0,2,1,1,0.52,0.5,0.77,0.2239,12,330
7865,2011/11/29,4,0,11,8,0,2,1,1,0.54,0.5152,0.77,0.2836,9,440
7866,2011/11/29,4,0,11,9,0,2,1,3,0.56,0.5303,0.73,0.4179,5,197
7867,2011/11/29,4,0,11,10,0,2,1,3,0.56,0.5303,0.73,0.4179,2,34
7868,2011/11/29,4,0,11,11,0,2,1,3,0.5,0.4848,0.88,0.2985,1,10
7869,2011/11/29,4,0,11,12,0,2,1,3,0.42,0.4242,0.82,0.4179,1,17
7870,2011/11/29,4,0,11,13,0,2,1,3,0.42,0.4242,0.77,0.2836,0,22
7871,2011/11/29,4,0,11,14,0,2,1,3,0.4,0.4091,0.94,0.194,1,35
7872,2011/11/29,4,0,11,15,0,2,1,3,0.4,0.4091,0.87,0.3284,5,60
7873,2011/11/29,4,0,11,16,0,2,1,3,0.4,0.4091,0.87,0.2239,5,146
7874,2011/11/29,4,0,11,17,0,2,1,2,0.4,0.4091,0.87,0.2985,8,346
7875,2011/11/29,4,0,11,18,0,2,1,2,0.4,0.4091,0.82,0.2985,11,347
7876,2011/11/29,4,0,11,19,0,2,1,2,0.4,0.4091,0.82,0.3284,6,244
7877,2011/11/29,4,0,11,20,0,2,1,2,0.38,0.3939,0.87,0.2537,8,176
7878,2011/11/29,4,0,11,21,0,2,1,2,0.38,0.3939,0.87,0.2537,9,116
7879,2011/11/29,4,0,11,22,0,2,1,1,0.38,0.3939,0.82,0.2985,5,90
7880,2011/11/29,4,0,11,23,0,2,1,1,0.36,0.3333,0.76,0.3881,0,53
7881,2011/11/30,4,0,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,1,23
7882,2011/11/30,4,0,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,0,8
7883,2011/11/30,4,0,11,2,0,3,1,1,0.32,0.3182,0.7,0.1642,0,5
7884,2011/11/30,4,0,11,3,0,3,1,1,0.32,0.3182,0.7,0.1642,0,1
7885,2011/11/30,4,0,11,4,0,3,1,1,0.3,0.2879,0.75,0.2239,0,5
7886,2011/11/30,4,0,11,5,0,3,1,1,0.28,0.2727,0.81,0.194,1,21
7887,2011/11/30,4,0,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,3,100
7888,2011/11/30,4,0,11,7,0,3,1,1,0.26,0.2727,0.81,0.1045,9,276
7889,2011/11/30,4,0,11,8,0,3,1,1,0.28,0.2727,0.81,0.194,13,465
7890,2011/11/30,4,0,11,9,0,3,1,1,0.3,0.2879,0.75,0.2836,7,186
7891,2011/11/30,4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,15,95
7892,2011/11/30,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,10,112
7893,2011/11/30,4,0,11,12,0,3,1,2,0.36,0.3333,0.53,0.2836,12,148
7894,2011/11/30,4,0,11,13,0,3,1,2,0.38,0.3939,0.43,0.3582,16,131
7895,2011/11/30,4,0,11,14,0,3,1,2,0.38,0.3939,0.43,0.3582,13,99
7896,2011/11/30,4,0,11,15,0,3,1,1,0.36,0.3333,0.46,0.3284,11,104
7897,2011/11/30,4,0,11,16,0,3,1,1,0.36,0.3333,0.46,0.2836,27,199
7898,2011/11/30,4,0,11,17,0,3,1,2,0.34,0.303,0.49,0.3284,15,365
7899,2011/11/30,4,0,11,18,0,3,1,1,0.34,0.303,0.49,0.3284,7,369
7900,2011/11/30,4,0,11,19,0,3,1,2,0.32,0.303,0.57,0.2836,6,273
7901,2011/11/30,4,0,11,20,0,3,1,2,0.32,0.303,0.57,0.2836,6,184
7902,2011/11/30,4,0,11,21,0,3,1,1,0.32,0.2879,0.53,0.3881,7,128
7903,2011/11/30,4,0,11,22,0,3,1,1,0.3,0.2727,0.56,0.2985,5,82
7904,2011/11/30,4,0,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836,4,46
7905,2011/12/1,4,0,12,0,0,4,1,1,0.28,0.2576,0.52,0.3284,1,19
7906,2011/12/1,4,0,12,1,0,4,1,1,0.26,0.2424,0.6,0.2836,1,9
7907,2011/12/1,4,0,12,2,0,4,1,1,0.26,0.2273,0.56,0.2985,1,8
7908,2011/12/1,4,0,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,1,6
7909,2011/12/1,4,0,12,4,0,4,1,1,0.26,0.2424,0.56,0.2836,0,1
7910,2011/12/1,4,0,12,5,0,4,1,1,0.26,0.2424,0.56,0.2537,1,23
7911,2011/12/1,4,0,12,6,0,4,1,1,0.24,0.2121,0.65,0.2836,5,92
7912,2011/12/1,4,0,12,7,0,4,1,1,0.24,0.2121,0.65,0.3582,11,265
7913,2011/12/1,4,0,12,8,0,4,1,1,0.26,0.2273,0.6,0.3284,15,462
7914,2011/12/1,4,0,12,9,0,4,1,1,0.3,0.2727,0.52,0.3284,9,215
7915,2011/12/1,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,86
7916,2011/12/1,4,0,12,11,0,4,1,1,0.34,0.3182,0.49,0.2537,7,95
7917,2011/12/1,4,0,12,12,0,4,1,1,0.36,0.3485,0.46,0.2239,9,139
7918,2011/12/1,4,0,12,13,0,4,1,1,0.4,0.4091,0.4,0.2239,17,137
7919,2011/12/1,4,0,12,14,0,4,1,1,0.4,0.4091,0.4,0.2239,20,130
7920,2011/12/1,4,0,12,15,0,4,1,1,0.4,0.4091,0.4,0.2239,10,144
7921,2011/12/1,4,0,12,16,0,4,1,1,0.4,0.4091,0.4,0.194,9,192
7922,2011/12/1,4,0,12,17,0,4,1,1,0.36,0.3485,0.46,0.1343,9,409
7923,2011/12/1,4,0,12,18,0,4,1,1,0.36,0.3636,0.43,0.1045,12,393
7924,2011/12/1,4,0,12,19,0,4,1,1,0.34,0.3485,0.46,0.1045,9,219
7925,2011/12/1,4,0,12,20,0,4,1,1,0.34,0.3485,0.46,0.1045,12,178
7926,2011/12/1,4,0,12,21,0,4,1,1,0.3,0.3182,0.61,0.1045,8,154
7927,2011/12/1,4,0,12,22,0,4,1,1,0.3,0.3333,0.61,0,5,99
7928,2011/12/1,4,0,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,3,70
7929,2011/12/2,4,0,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,6,32
7930,2011/12/2,4,0,12,1,0,5,1,1,0.24,0.2879,0.75,0,1,14
7931,2011/12/2,4,0,12,2,0,5,1,1,0.24,0.2879,0.75,0,0,10
7932,2011/12/2,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0,0,1
7933,2011/12/2,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0,0,3
7934,2011/12/2,4,0,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23
7935,2011/12/2,4,0,12,6,0,5,1,1,0.22,0.2727,0.8,0,3,84
7936,2011/12/2,4,0,12,7,0,5,1,1,0.22,0.2576,0.87,0.0896,6,199
7937,2011/12/2,4,0,12,8,0,5,1,1,0.24,0.2879,0.87,0,13,432
7938,2011/12/2,4,0,12,9,0,5,1,1,0.28,0.3182,0.81,0,12,234
7939,2011/12/2,4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,16,89
7940,2011/12/2,4,0,12,11,0,5,1,1,0.34,0.3333,0.66,0.1642,18,142
7941,2011/12/2,4,0,12,12,0,5,1,1,0.36,0.3485,0.57,0.1343,18,186
7942,2011/12/2,4,0,12,13,0,5,1,1,0.4,0.4091,0.47,0.1343,19,188
7943,2011/12/2,4,0,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,25,145
7944,2011/12/2,4,0,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,24,175
7945,2011/12/2,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,22,254
7946,2011/12/2,4,0,12,17,0,5,1,1,0.42,0.4242,0.38,0,20,391
7947,2011/12/2,4,0,12,18,0,5,1,1,0.4,0.4091,0.5,0,10,362
7948,2011/12/2,4,0,12,19,0,5,1,1,0.34,0.3182,0.53,0.2537,13,252
7949,2011/12/2,4,0,12,20,0,5,1,1,0.38,0.3939,0.4,0.2836,12,178
7950,2011/12/2,4,0,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,9,102
7951,2011/12/2,4,0,12,22,0,5,1,1,0.32,0.3182,0.53,0.194,7,95
7952,2011/12/2,4,0,12,23,0,5,1,1,0.32,0.303,0.53,0.2836,14,81
7953,2011/12/3,4,0,12,0,0,6,0,1,0.3,0.2879,0.56,0.2537,10,65
7954,2011/12/3,4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,9,62
7955,2011/12/3,4,0,12,2,0,6,0,1,0.26,0.2576,0.65,0.1642,9,41
7956,2011/12/3,4,0,12,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,5
7957,2011/12/3,4,0,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,1,7
7958,2011/12/3,4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6
7959,2011/12/3,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10
7960,2011/12/3,4,0,12,7,0,6,0,1,0.22,0.2576,0.75,0.0896,2,24
7961,2011/12/3,4,0,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,1,62
7962,2011/12/3,4,0,12,9,0,6,0,1,0.26,0.2727,0.7,0.1045,25,99
7963,2011/12/3,4,0,12,10,0,6,0,1,0.32,0.3333,0.61,0.1343,22,173
7964,2011/12/3,4,0,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,48,227
7965,2011/12/3,4,0,12,12,0,6,0,1,0.36,0.3788,0.5,0,78,280
7966,2011/12/3,4,0,12,13,0,6,0,1,0.36,0.3636,0.5,0.0896,70,222
7967,2011/12/3,4,0,12,14,0,6,0,1,0.36,0.3788,0.46,0,92,251
7968,2011/12/3,4,0,12,15,0,6,0,1,0.38,0.3939,0.46,0,100,237
7969,2011/12/3,4,0,12,16,0,6,0,1,0.38,0.3939,0.46,0,75,230
7970,2011/12/3,4,0,12,17,0,6,0,1,0.36,0.3788,0.62,0,46,186
7971,2011/12/3,4,0,12,18,0,6,0,1,0.34,0.3333,0.53,0.1343,31,193
7972,2011/12/3,4,0,12,19,0,6,0,1,0.3,0.3182,0.61,0.0896,31,144
7973,2011/12/3,4,0,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,17,110
7974,2011/12/3,4,0,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,5,104
7975,2011/12/3,4,0,12,22,0,6,0,2,0.32,0.3333,0.61,0.0896,17,97
7976,2011/12/3,4,0,12,23,0,6,0,1,0.3,0.303,0.7,0.1343,12,73
7977,2011/12/4,4,0,12,0,0,0,0,1,0.3,0.3182,0.7,0.1045,19,64
7978,2011/12/4,4,0,12,1,0,0,0,1,0.3,0.3182,0.75,0.0896,20,54
7979,2011/12/4,4,0,12,2,0,0,0,1,0.26,0.303,0.81,0,11,51
7980,2011/12/4,4,0,12,3,0,0,0,1,0.28,0.3182,0.75,0,7,34
7981,2011/12/4,4,0,12,4,0,0,0,1,0.26,0.303,0.87,0,2,9
7982,2011/12/4,4,0,12,5,0,0,0,1,0.26,0.303,0.81,0,2,2
7983,2011/12/4,4,0,12,6,0,0,0,1,0.24,0.2879,0.93,0,1,3
7984,2011/12/4,4,0,12,7,0,0,0,1,0.26,0.303,0.87,0,3,23
7985,2011/12/4,4,0,12,8,0,0,0,1,0.26,0.303,0.87,0,7,48
7986,2011/12/4,4,0,12,9,0,0,0,1,0.3,0.3333,0.81,0,12,114
7987,2011/12/4,4,0,12,10,0,0,0,1,0.32,0.3333,0.81,0.1343,36,180
7988,2011/12/4,4,0,12,11,0,0,0,1,0.34,0.3333,0.81,0.1642,48,206
7989,2011/12/4,4,0,12,12,0,0,0,1,0.36,0.3485,0.81,0.1642,82,247
7990,2011/12/4,4,0,12,13,0,0,0,1,0.4,0.4091,0.66,0.2239,88,269
7991,2011/12/4,4,0,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,77,246
7992,2011/12/4,4,0,12,15,0,0,0,1,0.42,0.4242,0.62,0.194,69,227
7993,2011/12/4,4,0,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266
7994,2011/12/4,4,0,12,17,0,0,0,1,0.38,0.3939,0.76,0.1343,38,207
7995,2011/12/4,4,0,12,18,0,0,0,1,0.38,0.3939,0.71,0,10,161
7996,2011/12/4,4,0,12,19,0,0,0,1,0.38,0.3939,0.76,0,15,158
7997,2011/12/4,4,0,12,20,0,0,0,1,0.36,0.3485,0.76,0.1343,8,116
7998,2011/12/4,4,0,12,21,0,0,0,1,0.36,0.3636,0.81,0.1045,7,65
7999,2011/12/4,4,0,12,22,0,0,0,1,0.34,0.3485,0.87,0.1045,5,59
8000,2011/12/4,4,0,12,23,0,0,0,1,0.34,0.3485,0.87,0.1045,3,42
8001,2011/12/5,4,0,12,0,0,1,1,1,0.32,0.3333,0.87,0.0896,3,21
8002,2011/12/5,4,0,12,1,0,1,1,1,0.32,0.3485,0.87,0,2,10
8003,2011/12/5,4,0,12,2,0,1,1,1,0.32,0.3485,0.87,0,0,8
8004,2011/12/5,4,0,12,3,0,1,1,1,0.32,0.3485,0.87,0,0,2
8005,2011/12/5,4,0,12,4,0,1,1,1,0.3,0.3182,0.87,0.1045,0,7
8006,2011/12/5,4,0,12,5,0,1,1,1,0.3,0.3182,0.87,0.1045,1,24
8007,2011/12/5,4,0,12,6,0,1,1,1,0.3,0.3182,0.93,0.0896,1,89
8008,2011/12/5,4,0,12,7,0,1,1,1,0.32,0.3485,0.9,0,9,274
8009,2011/12/5,4,0,12,8,0,1,1,1,0.32,0.3485,0.93,0,12,392
8010,2011/12/5,4,0,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,12,178
8011,2011/12/5,4,0,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,9,78
8012,2011/12/5,4,0,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,17,106
8013,2011/12/5,4,0,12,12,0,1,1,2,0.4,0.4091,0.76,0.1045,29,125
8014,2011/12/5,4,0,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153
8015,2011/12/5,4,0,12,14,0,1,1,2,0.46,0.4545,0.67,0,7,126
8016,2011/12/5,4,0,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132
8017,2011/12/5,4,0,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238
8018,2011/12/5,4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0,16,430
8019,2011/12/5,4,0,12,18,0,1,1,1,0.44,0.4394,0.77,0,13,386
8020,2011/12/5,4,0,12,19,0,1,1,2,0.46,0.4545,0.77,0,13,295
8021,2011/12/5,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190
8022,2011/12/5,4,0,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166
8023,2011/12/5,4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94
8024,2011/12/5,4,0,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54
8025,2011/12/6,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25
8026,2011/12/6,4,0,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14
8027,2011/12/6,4,0,12,2,0,2,1,2,0.46,0.4545,0.87,0.194,0,3
8028,2011/12/6,4,0,12,3,0,2,1,2,0.46,0.4545,0.87,0.194,0,3
8029,2011/12/6,4,0,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7
8030,2011/12/6,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20
8031,2011/12/6,4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81
8032,2011/12/6,4,0,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,7,227
8033,2011/12/6,4,0,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,13,401
8034,2011/12/6,4,0,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200
8035,2011/12/6,4,0,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44
8036,2011/12/6,4,0,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28
8037,2011/12/6,4,0,12,12,0,2,1,3,0.46,0.4545,1,0.2239,5,50
8038,2011/12/6,4,0,12,13,0,2,1,3,0.46,0.4545,1,0.194,6,65
8039,2011/12/6,4,0,12,14,0,2,1,3,0.48,0.4697,1,0.2239,6,69
8040,2011/12/6,4,0,12,15,0,2,1,3,0.5,0.4848,1,0.194,2,43
8041,2011/12/6,4,0,12,16,0,2,1,3,0.46,0.4545,1,0.2537,4,84
8042,2011/12/6,4,0,12,17,0,2,1,2,0.46,0.4545,1,0.2239,13,249
8043,2011/12/6,4,0,12,18,0,2,1,2,0.46,0.4545,1,0.2836,17,287
8044,2011/12/6,4,0,12,19,0,2,1,3,0.46,0.4545,1,0.2985,10,223
8045,2011/12/6,4,0,12,20,0,2,1,3,0.46,0.4545,1,0.2985,3,107
8046,2011/12/6,4,0,12,21,0,2,1,2,0.44,0.4394,1,0.194,6,108
8047,2011/12/6,4,0,12,22,0,2,1,3,0.46,0.4545,1,0.1642,5,82
8048,2011/12/6,4,0,12,23,0,2,1,3,0.46,0.4545,1,0.1642,5,48
8049,2011/12/7,4,0,12,0,0,3,1,1,0.44,0.4394,1,0.194,3,30
8050,2011/12/7,4,0,12,1,0,3,1,2,0.46,0.4545,1,0.2537,4,9
8051,2011/12/7,4,0,12,2,0,3,1,3,0.46,0.4545,1,0.2239,2,4
8052,2011/12/7,4,0,12,3,0,3,1,3,0.46,0.4545,1,0.2239,0,3
8053,2011/12/7,4,0,12,4,0,3,1,3,0.46,0.4545,1,0.1642,0,1
8054,2011/12/7,4,0,12,5,0,3,1,3,0.46,0.4545,1,0.1642,0,3
8055,2011/12/7,4,0,12,6,0,3,1,3,0.48,0.4697,1,0.4179,0,18
8056,2011/12/7,4,0,12,7,0,3,1,3,0.44,0.4394,1,0.1045,3,43
8057,2011/12/7,4,0,12,8,0,3,1,3,0.44,0.4394,1,0,6,80
8058,2011/12/7,4,0,12,9,0,3,1,3,0.44,0.4394,1,0.2537,0,64
8059,2011/12/7,4,0,12,10,0,3,1,3,0.44,0.4394,1,0.0896,1,32
8060,2011/12/7,4,0,12,11,0,3,1,3,0.44,0.4394,1,0.0896,3,47
8061,2011/12/7,4,0,12,12,0,3,1,3,0.44,0.4394,1,0.1343,4,29
8062,2011/12/7,4,0,12,13,0,3,1,3,0.44,0.4394,1,0.194,5,28
8063,2011/12/7,4,0,12,14,0,3,1,3,0.44,0.4394,1,0.194,1,24
8064,2011/12/7,4,0,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25
8065,2011/12/7,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,3,28
8066,2011/12/7,4,0,12,17,0,3,1,3,0.4,0.4091,1,0.3284,4,48
8067,2011/12/7,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48
8068,2011/12/7,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31
8069,2011/12/7,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25
8070,2011/12/7,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6
8071,2011/12/7,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13
8072,2011/12/7,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16
8073,2011/12/8,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21
8074,2011/12/8,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6
8075,2011/12/8,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4
8076,2011/12/8,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1
8077,2011/12/8,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,0,2
8078,2011/12/8,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12
8079,2011/12/8,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71
8080,2011/12/8,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233
8081,2011/12/8,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418
8082,2011/12/8,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218
8083,2011/12/8,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109
8084,2011/12/8,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100
8085,2011/12/8,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148
8086,2011/12/8,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115
8087,2011/12/8,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121
8088,2011/12/8,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98
8089,2011/12/8,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,201
8090,2011/12/8,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321
8091,2011/12/8,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306
8092,2011/12/8,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220
8093,2011/12/8,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170
