instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
16340,2012/11/18,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334
16341,2012/11/18,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303
16342,2012/11/18,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,89,318
16343,2012/11/18,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,59,313
16344,2012/11/18,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,48,232
16345,2012/11/18,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,36,240
16346,2012/11/18,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194
16347,2012/11/18,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120
16348,2012/11/18,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93
16349,2012/11/18,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66
16350,2012/11/18,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53
16351,2012/11/19,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,5,22
16352,2012/11/19,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,0,19
16353,2012/11/19,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,0,5
16354,2012/11/19,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,0,2
16355,2012/11/19,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,1,11
16356,2012/11/19,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,1,38
16357,2012/11/19,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,3,128
16358,2012/11/19,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,5,381
16359,2012/11/19,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,13,650
16360,2012/11/19,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260
16361,2012/11/19,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,33,106
16362,2012/11/19,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,33,164
16363,2012/11/19,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207
16364,2012/11/19,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,46,205
16365,2012/11/19,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170
16366,2012/11/19,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,44,213
16367,2012/11/19,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,55,325
16368,2012/11/19,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,33,586
16369,2012/11/19,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559
16370,2012/11/19,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,25,381
16371,2012/11/19,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,7,252
16372,2012/11/19,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,15,188
16373,2012/11/19,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,7,106
16374,2012/11/19,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,2,72
16375,2012/11/20,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,3,26
16376,2012/11/20,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,3,10
16377,2012/11/20,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,0,5
16378,2012/11/20,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,0,2
16379,2012/11/20,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,0,6
16380,2012/11/20,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32
16381,2012/11/20,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146
16382,2012/11/20,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,7,411
16383,2012/11/20,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649
16384,2012/11/20,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0,28,298
16385,2012/11/20,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144
16386,2012/11/20,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,45,160
16387,2012/11/20,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0,70,243
16388,2012/11/20,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0,49,218
16389,2012/11/20,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,47,177
16390,2012/11/20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226
16391,2012/11/20,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335
16392,2012/11/20,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553
16393,2012/11/20,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534
16394,2012/11/20,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0,23,361
16395,2012/11/20,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0,11,224
16396,2012/11/20,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0,14,143
16397,2012/11/20,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0,7,115
16398,2012/11/20,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,1,82
16399,2012/11/21,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0,1,25
16400,2012/11/21,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,1,13
16401,2012/11/21,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6
16402,2012/11/21,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,0,2
16403,2012/11/21,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10
16404,2012/11/21,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,1,28
16405,2012/11/21,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99
16406,2012/11/21,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262
16407,2012/11/21,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,12,539
16408,2012/11/21,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,45,320
16409,2012/11/21,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0,22,150
16410,2012/11/21,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,43,198
16411,2012/11/21,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,74,270
16412,2012/11/21,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,70,295
16413,2012/11/21,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,84,329
16414,2012/11/21,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381
16415,2012/11/21,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,59,410
16416,2012/11/21,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,41,333
16417,2012/11/21,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,24,287
16418,2012/11/21,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220
16419,2012/11/21,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,11,125
16420,2012/11/21,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0,8,97
16421,2012/11/21,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0,6,82
16422,2012/11/21,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0,7,50
16423,2012/11/22,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,3,43
16424,2012/11/22,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,5,37
16425,2012/11/22,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,3,15
16426,2012/11/22,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6
16427,2012/11/22,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2
16428,2012/11/22,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6
16429,2012/11/22,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15
16430,2012/11/22,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49
16431,2012/11/22,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77
16432,2012/11/22,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0,25,94
16433,2012/11/22,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154
16434,2012/11/22,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143
16435,2012/11/22,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0,117,145
16436,2012/11/22,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0,125,144
16437,2012/11/22,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0,125,95
16438,2012/11/22,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0,132,96
16439,2012/11/22,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0,101,81
16440,2012/11/22,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0,66,43
16441,2012/11/22,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0,16,54
16442,2012/11/22,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0,13,31
16443,2012/11/22,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0,15,37
16444,2012/11/22,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39
16445,2012/11/22,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0,8,36
16446,2012/11/22,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0,8,28
16447,2012/11/23,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0,0,32
16448,2012/11/23,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11
16449,2012/11/23,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4
16450,2012/11/23,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0,1,0
16451,2012/11/23,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3
16452,2012/11/23,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0,0,10
16453,2012/11/23,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0,0,20
16454,2012/11/23,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0,5,72
16455,2012/11/23,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83
16456,2012/11/23,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80
16457,2012/11/23,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114
16458,2012/11/23,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130
16459,2012/11/23,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193
16460,2012/11/23,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200
16461,2012/11/23,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195
16462,2012/11/23,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214
16463,2012/11/23,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199
16464,2012/11/23,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183
16465,2012/11/23,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0,50,158
16466,2012/11/23,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121
16467,2012/11/23,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100
16468,2012/11/23,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75
16469,2012/11/23,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63
16470,2012/11/23,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47
16471,2012/11/24,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33
16472,2012/11/24,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19
16473,2012/11/24,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22
16474,2012/11/24,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5
16475,2012/11/24,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2
16476,2012/11/24,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2
16477,2012/11/24,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9
16478,2012/11/24,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21
16479,2012/11/24,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55
16480,2012/11/24,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96
16481,2012/11/24,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96
16482,2012/11/24,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131
16483,2012/11/24,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146
16484,2012/11/24,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161
16485,2012/11/24,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149
16486,2012/11/24,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139
16487,2012/11/24,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127
16488,2012/11/24,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97
16489,2012/11/24,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123
16490,2012/11/24,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74
16491,2012/11/24,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55
16492,2012/11/24,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66
16493,2012/11/24,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69
16494,2012/11/24,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48
16495,2012/11/25,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31
16496,2012/11/25,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32
16497,2012/11/25,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,1,27
16498,2012/11/25,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0,0,8
16499,2012/11/25,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,1,1
16500,2012/11/25,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,0,3
16501,2012/11/25,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10
16502,2012/11/25,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19
16503,2012/11/25,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32
16504,2012/11/25,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83
16505,2012/11/25,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124
16506,2012/11/25,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155
16507,2012/11/25,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165
16508,2012/11/25,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158
16509,2012/11/25,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170
16510,2012/11/25,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209
16511,2012/11/25,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203
16512,2012/11/25,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170
16513,2012/11/25,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132
16514,2012/11/25,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0,13,114
16515,2012/11/25,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0,9,110
16516,2012/11/25,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,4,60
16517,2012/11/25,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,3,59
16518,2012/11/25,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40
16519,2012/11/26,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0,4,19
16520,2012/11/26,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0,1,9
16521,2012/11/26,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0,0,5
16522,2012/11/26,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0,1,4
16523,2012/11/26,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,0,10
16524,2012/11/26,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41
16525,2012/11/26,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0,1,123
16526,2012/11/26,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0,2,363
16527,2012/11/26,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0,9,629
16528,2012/11/26,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276
16529,2012/11/26,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0,20,127
16530,2012/11/26,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112
16531,2012/11/26,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188
16532,2012/11/26,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197
16533,2012/11/26,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0,51,177
16534,2012/11/26,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181
16535,2012/11/26,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,49,297
16536,2012/11/26,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0,13,540
16537,2012/11/26,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502
16538,2012/11/26,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0,16,355
16539,2012/11/26,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0,12,265
16540,2012/11/26,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0,9,172
16541,2012/11/26,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0,3,101
16542,2012/11/26,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,8,57
16543,2012/11/27,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,2,24
16544,2012/11/27,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,0,6
16545,2012/11/27,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5
16546,2012/11/27,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,1,3
16547,2012/11/27,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,0,5
16548,2012/11/27,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31
16549,2012/11/27,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,3,97
16550,2012/11/27,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,4,289
16551,2012/11/27,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,6,494
16552,2012/11/27,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257
16553,2012/11/27,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,5,52
16554,2012/11/27,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59
16555,2012/11/27,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70
16556,2012/11/27,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,4,73
16557,2012/11/27,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86
16558,2012/11/27,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,9,146
16559,2012/11/27,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,5,252
16560,2012/11/27,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,13,514
16561,2012/11/27,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469
16562,2012/11/27,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,12,338
16563,2012/11/27,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228
16564,2012/11/27,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,6,179
16565,2012/11/27,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,2,95
16566,2012/11/27,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,3,64
16567,2012/11/28,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,1,22
16568,2012/11/28,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,0,12
16569,2012/11/28,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1
16570,2012/11/28,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3
16571,2012/11/28,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,0,4
16572,2012/11/28,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39
16573,2012/11/28,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,4,132
16574,2012/11/28,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,6,403
16575,2012/11/28,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,9,683
16576,2012/11/28,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,13,309
16577,2012/11/28,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,17,144
16578,2012/11/28,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127
16579,2012/11/28,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,19,189
16580,2012/11/28,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193
16581,2012/11/28,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,15,161
16582,2012/11/28,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,7,172
16583,2012/11/28,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,9,316
16584,2012/11/28,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546
16585,2012/11/28,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,12,530
16586,2012/11/28,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,9,378
16587,2012/11/28,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258
16588,2012/11/28,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,4,219
16589,2012/11/28,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148
16590,2012/11/28,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73
16591,2012/11/29,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25
16592,2012/11/29,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,1,15
16593,2012/11/29,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0,1,6
16594,2012/11/29,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7
16595,2012/11/29,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0,0,42
16596,2012/11/29,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0,1,120
16597,2012/11/29,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0,8,354
16598,2012/11/29,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,15,664
16599,2012/11/29,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0,13,286
16600,2012/11/29,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153
16601,2012/11/29,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150
16602,2012/11/29,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,11,225
16603,2012/11/29,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209
16604,2012/11/29,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174
16605,2012/11/29,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201
16606,2012/11/29,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346
16607,2012/11/29,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544
16608,2012/11/29,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520
16609,2012/11/29,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326
16610,2012/11/29,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241
16611,2012/11/29,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201
16612,2012/11/29,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147
16613,2012/11/29,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0,6,124
16614,2012/11/30,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48
16615,2012/11/30,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17
16616,2012/11/30,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0,2,10
16617,2012/11/30,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0,0,4
16618,2012/11/30,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0,0,3
16619,2012/11/30,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0,1,39
16620,2012/11/30,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0,2,104
16621,2012/11/30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0,6,346
16622,2012/11/30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709
16623,2012/11/30,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313
16624,2012/11/30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0,10,159
16625,2012/11/30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170
16626,2012/11/30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0,25,243
16627,2012/11/30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241
16628,2012/11/30,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225
16629,2012/11/30,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262
16630,2012/11/30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368
16631,2012/11/30,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,551
16632,2012/11/30,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0,20,489
16633,2012/11/30,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0,18,359
16634,2012/11/30,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0,12,233
